id,Logistic,proba_0,proba_1
20918,0,0.9999547056566223,4.529434337771856e-05
20919,1,0.00724252709932971,0.9927574729006703
20920,0,0.5527468444845305,0.44725315551546957
20921,0,0.9999999999994162,5.83788082895957e-13
20922,1,3.224211350805195e-05,0.999967757886492
20923,0,0.9997699368273106,0.00023006317268937292
20924,1,0.20034345580645718,0.7996565441935428
20925,1,0.022831024490219343,0.9771689755097807
20926,1,6.36799502018448e-11,0.99999999993632
20927,0,0.9990447788800157,0.0009552211199841994
20928,1,2.8117883044131986e-07,0.9999997188211696
20929,0,0.9999964899190057,3.510080994351191e-06
20930,1,0.0009798286019079283,0.9990201713980921
20931,0,0.9999999999999993,7.108413060204358e-16
20932,1,0.009343866779021437,0.9906561332209786
20933,0,0.9999990487906009,9.512093990900889e-07
20934,0,0.9999999999988902,1.1097983802644345e-12
20935,0,1.0,1.3146273309622862e-27
20936,0,1.0,3.570669658073822e-25
20937,1,0.0,1.0
20938,1,0.011905630303894799,0.9880943696961052
20939,1,0.0008558096644549762,0.999144190335545
20940,1,0.03807504499550918,0.9619249550044908
20941,0,0.9999055663547008,9.443364529918294e-05
20942,1,0.0,1.0
20943,1,0.0001782165253955137,0.9998217834746045
20944,1,1.4615233467907274e-09,0.9999999985384767
20945,0,0.9999999995517208,4.482791398365672e-10
20946,1,9.606777340298578e-08,0.9999999039322266
20947,1,0.06653459379354942,0.9334654062064506
20948,0,0.9999999999351613,6.48386347227981e-11
20949,0,0.9999999991465472,8.534527485233134e-10
20950,1,0.0002509179416547713,0.9997490820583452
20951,1,0.1877378890247231,0.8122621109752769
20952,0,1.0,2.576175262007496e-43
20953,1,0.03314258057091213,0.9668574194290879
20954,0,0.9999999999157159,8.428416260412331e-11
20955,1,1.9711883474049507e-05,0.999980288116526
20956,0,0.9999999978400682,2.1599318167024026e-09
20957,1,0.00010598725600341474,0.9998940127439966
20958,1,0.045865344644903105,0.9541346553550969
20959,1,0.062455620289158076,0.9375443797108419
20960,1,1.3620623517951458e-08,0.9999999863793765
20961,1,3.3420652201243684e-07,0.999999665793478
20962,1,1.6628920462835595e-12,0.9999999999983371
20963,1,2.4868995751603507e-14,0.9999999999999751
20964,0,0.9999906194507213,9.380549278714098e-06
20965,1,0.0026374078416034896,0.9973625921583965
20966,0,0.747052846689753,0.252947153310247
20967,1,0.034458879927391606,0.9655411200726084
20968,1,0.03627010024044297,0.963729899759557
20969,0,0.9999991088837011,8.911162988537949e-07
20970,0,0.9992689461903435,0.000731053809656534
20971,0,0.9999999422533885,5.774661151810994e-08
20972,0,0.9997752839718027,0.00022471602819733457
20973,1,2.516741394598121e-05,0.999974832586054
20974,0,1.0,1.231444956423189e-27
20975,0,0.9999885936666603,1.1406333339684123e-05
20976,0,1.0,2.362209127158729e-25
20977,0,0.9997889877931564,0.00021101220684365422
20978,0,0.9999990458008718,9.541991281382742e-07
20979,0,0.9999714555648184,2.8544435181643772e-05
20980,0,0.9999999062800043,9.371999560583792e-08
20981,0,0.9458910798335148,0.05410892016648515
20982,0,0.9999217215547891,7.827844521091357e-05
20983,1,0.0027459334077993836,0.9972540665922006
20984,0,1.0,5.221017784000916e-20
20985,1,0.0005856543690752058,0.9994143456309248
20986,1,0.03228819775638192,0.9677118022436181
20987,0,0.9999999296258646,7.037413537830121e-08
20988,1,5.175785736666327e-07,0.9999994824214263
20989,0,0.9999999924428659,7.5571341702832e-09
20990,1,0.00041972214985319667,0.9995802778501468
20991,0,0.9999753731466909,2.4626853309065373e-05
20992,0,0.999999976352568,2.364743195904323e-08
20993,0,0.9932412347006093,0.006758765299390634
20994,1,6.017408793468348e-13,0.9999999999993983
20995,1,0.0,1.0
20996,0,0.990826514483812,0.009173485516188047
20997,1,0.23634230010745305,0.763657699892547
20998,1,1.647611845845276e-07,0.9999998352388154
20999,0,0.8991437727338342,0.10085622726616583
21000,0,0.9999999999999427,5.728433699439293e-14
21001,1,0.058815177120293716,0.9411848228797063
21002,0,0.9917033587364266,0.008296641263573453
21003,1,0.025877924910636896,0.9741220750893631
21004,1,0.028042944310665674,0.9719570556893343
21005,1,0.001027146873953999,0.998972853126046
21006,1,0.025046687393807,0.974953312606193
21007,1,2.858824288409778e-12,0.9999999999971412
21008,0,0.9999999999838541,1.6145889888544747e-11
21009,1,0.030367921818931887,0.9696320781810681
21010,0,0.9999999999999999,1.3645967844639215e-16
21011,1,4.394380748062865e-06,0.9999956056192519
21012,0,0.9749818028170958,0.025018197182904156
21013,0,0.9999999999864284,1.357157042832563e-11
21014,1,3.457409837326342e-05,0.9999654259016267
21015,1,3.421866797803652e-06,0.9999965781332022
21016,1,7.812958557118499e-06,0.9999921870414429
21017,0,1.0,2.243807876855268e-17
21018,0,0.9999999999471975,5.280258340323411e-11
21019,1,0.0,1.0
21020,0,0.9999999793675514,2.0632448609341757e-08
21021,1,2.0802065558989113e-07,0.9999997919793444
21022,0,0.9999999999999954,4.4990755149082805e-15
21023,0,0.9999505934583841,4.940654161584867e-05
21024,0,0.9935612941605232,0.006438705839476788
21025,1,1.0180882528132429e-06,0.9999989819117472
21026,1,0.0004741802522740812,0.9995258197477259
21027,1,5.38674171934872e-09,0.9999999946132583
21028,0,1.0,4.870608809983357e-18
21029,0,0.999999999999636,3.6403403881378745e-13
21030,0,0.9999984448403408,1.5551596591701188e-06
21031,0,1.0,2.026696889727702e-22
21032,1,0.008749516488532061,0.9912504835114679
21033,1,3.89793242128178e-09,0.9999999961020676
21034,1,4.5989878572072485e-12,0.999999999995401
21035,1,0.0017606087031067919,0.9982393912968932
21036,1,1.5674592734882253e-09,0.9999999984325407
21037,1,2.220446049250313e-16,0.9999999999999998
21038,1,0.009762251989567483,0.9902377480104325
21039,0,0.9999999791579415,2.0842058497303963e-08
21040,1,6.0318416927884755e-12,0.9999999999939682
21041,1,0.0,1.0
21042,0,1.0,4.764766785104082e-20
21043,1,0.013312716805714886,0.9866872831942851
21044,1,9.89853721211631e-09,0.9999999901014628
21045,0,0.9989416941944141,0.001058305805585804
21046,0,0.7674761108289098,0.23252388917109024
21047,1,0.0,1.0
21048,0,0.9999997858929373,2.141070627695108e-07
21049,1,1.9539417544511828e-05,0.9999804605824555
21050,1,3.041482056209688e-07,0.9999996958517944
21051,1,0.016720678112747467,0.9832793218872525
21052,1,1.6209256159527285e-14,0.9999999999999838
21053,0,1.0,1.0576424847426267e-18
21054,1,0.008269501529777235,0.9917304984702228
21055,0,0.934744438126851,0.06525556187314895
21056,0,0.9974769924658983,0.0025230075341017245
21057,1,0.046072386436853185,0.9539276135631468
21058,1,2.227995565817764e-12,0.999999999997772
21059,1,4.5883960513748434e-05,0.9999541160394863
21060,0,0.9999999995131383,4.868616753454513e-10
21061,1,0.0072641418515903,0.9927358581484097
21062,1,0.0003105420742710585,0.9996894579257289
21063,0,0.9997830591137256,0.000216940886274433
21064,1,0.009653880060320863,0.9903461199396791
21065,1,2.1541214345610626e-07,0.9999997845878565
21066,1,0.0037203895159489964,0.996279610484051
21067,1,0.032550188985207784,0.9674498110147922
21068,0,0.9999999758171115,2.4182888457561404e-08
21069,1,1.374957325772641e-08,0.9999999862504267
21070,0,0.9999998867686513,1.1323134879394802e-07
21071,0,0.5862945779990412,0.4137054220009589
21072,1,8.704148513061227e-14,0.999999999999913
21073,1,0.0015368874050657455,0.9984631125949343
21074,0,1.0,4.6908137778678505e-22
21075,0,0.9971642735627007,0.0028357264372993888
21076,0,1.0,2.8672612090169445e-26
21077,0,1.0,9.285467635408184e-23
21078,0,1.0,6.572044879022356e-27
21079,1,3.2939606597892634e-10,0.9999999996706039
21080,1,0.0012111881790994872,0.9987888118209005
21081,1,0.0029501040073517393,0.9970498959926483
21082,1,0.3821047803463944,0.6178952196536056
21083,1,0.0006812758118451834,0.9993187241881548
21084,1,3.031523387875268e-08,0.9999999696847661
21085,0,1.0,6.740115714755709e-28
21086,0,0.999988996978158,1.100302184193459e-05
21087,1,0.0,1.0
21088,0,0.9989085566353213,0.001091443364678756
21089,1,0.3845991722660601,0.6154008277339399
21090,0,0.999999999999913,8.702224604424456e-14
21091,1,0.22523534936129652,0.7747646506387035
21092,0,1.0,6.207690418242356e-26
21093,1,1.3424594769162468e-11,0.9999999999865754
21094,1,0.0,1.0
21095,1,0.018964410785440533,0.9810355892145595
21096,1,3.506780865691894e-09,0.9999999964932191
21097,1,0.020983163822920647,0.9790168361770794
21098,1,0.013206638206954446,0.9867933617930456
21099,0,1.0,5.158018413095205e-22
21100,0,0.999999999999819,1.8097840269079164e-13
21101,0,0.9999999999999999,9.062645412336195e-17
21102,1,0.0002922541514236432,0.9997077458485764
21103,1,2.276509404319782e-07,0.9999997723490596
21104,1,0.07778478960066826,0.9222152103993317
21105,0,0.999999999999982,1.798943039969619e-14
21106,1,0.12169409050543611,0.8783059094945639
21107,1,1.5187850976872141e-12,0.9999999999984812
21108,0,0.9999988813729608,1.118627039197912e-06
21109,0,1.0,5.068581460480065e-36
21110,0,0.9999045119314737,9.548806852638057e-05
21111,0,0.9988196554084506,0.001180344591549327
21112,1,3.0202797994816066e-06,0.9999969797202005
21113,0,0.9999999482395462,5.176045380805e-08
21114,0,0.9635077386907966,0.03649226130920332
21115,1,3.432953532556127e-08,0.9999999656704647
21116,0,1.0,2.9525757710497335e-19
21117,1,6.83892087405269e-08,0.9999999316107913
21118,0,1.0,8.133495590980827e-35
21119,1,4.913789819482872e-09,0.9999999950862102
21120,0,1.0,5.686363180133722e-21
21121,0,0.9999999477837495,5.22162504976568e-08
21122,0,1.0,7.228337379445407e-39
21123,0,0.8999543554234681,0.1000456445765319
21124,0,0.9999999929531252,7.046874791505942e-09
21125,1,4.565459121863569e-12,0.9999999999954345
21126,1,0.020187041306291564,0.9798129586937084
21127,0,0.9999999961063762,3.893623767058216e-09
21128,0,0.9999999999998394,1.606744385713105e-13
21129,1,1.0097721338531152e-05,0.9999899022786615
21130,1,2.1411673989391034e-08,0.999999978588326
21131,0,0.9999999999803296,1.967033120277817e-11
21132,1,0.002413099318602896,0.9975869006813971
21133,1,3.000833088795396e-05,0.999969991669112
21134,0,0.9999990996270702,9.003729297843836e-07
21135,1,6.505305205628531e-08,0.9999999349469479
21136,1,2.2964288283189305e-05,0.9999770357117168
21137,0,0.8384097260194971,0.16159027398050282
21138,0,0.9999999999999669,3.3086718626786193e-14
21139,0,0.9999947194744275,5.280525572479691e-06
21140,1,4.778628603929747e-10,0.9999999995221371
21141,1,0.33715703911203665,0.6628429608879634
21142,1,8.9121284796434e-09,0.9999999910878715
21143,0,1.0,8.70427686441621e-18
21144,1,3.7792946550041506e-10,0.9999999996220705
21145,0,0.9999999822822436,1.7717756401325503e-08
21146,1,0.14125093510299502,0.858749064897005
21147,1,6.908807539951489e-06,0.99999309119246
21148,0,0.9995895756708238,0.0004104243291760963
21149,1,0.038776293802113115,0.9612237061978869
21150,0,0.9995766071450052,0.00042339285499476767
21151,0,0.9999999999920085,7.991490686471473e-12
21152,1,0.0025344242081138946,0.9974655757918861
21153,1,7.113021283089438e-11,0.9999999999288698
21154,0,1.0,2.639402269069737e-22
21155,1,6.928901821190436e-07,0.9999993071098179
21156,1,0.2692155655441555,0.7307844344558445
21157,1,3.9821510533499804e-09,0.999999996017849
21158,0,0.9578757666958275,0.04212423330417246
21159,0,1.0,3.097358900107757e-54
21160,1,1.3322676295501878e-15,0.9999999999999987
21161,0,0.9966099191027078,0.00339008089729219
21162,1,7.480505104240365e-11,0.999999999925195
21163,1,0.0,1.0
21164,1,2.7533531010703882e-14,0.9999999999999725
21165,0,1.0,1.4287292552806151e-22
21166,1,0.044945280920218655,0.9550547190797813
21167,1,0.07101772425829089,0.9289822757417091
21168,0,0.9687901803426604,0.031209819657339617
21169,0,0.9999999105108255,8.948917448613437e-08
21170,0,0.9999999973536213,2.6463787030263206e-09
21171,1,2.220446049250313e-16,0.9999999999999998
21172,0,0.9999996501407679,3.498592321375559e-07
21173,0,0.9999999968924888,3.1075112254497705e-09
21174,1,2.4780177909633494e-13,0.9999999999997522
21175,0,1.0,2.5098306739266137e-31
21176,1,0.3612770341033765,0.6387229658966235
21177,1,2.646105556891598e-12,0.9999999999973539
21178,0,0.9307465751776272,0.06925342482237282
21179,0,1.0,1.880851733836447e-20
21180,0,0.9999995427587316,4.572412683855278e-07
21181,1,2.9309887850104133e-13,0.9999999999997069
21182,1,3.1374902675906924e-13,0.9999999999996863
21183,0,0.9999977585941304,2.241405869627944e-06
21184,1,0.017979608170699435,0.9820203918293006
21185,1,1.3924417174848713e-12,0.9999999999986076
21186,0,0.6376479887076543,0.36235201129234573
21187,1,0.011668982141353923,0.9883310178586461
21188,0,1.0,2.0025028205579298e-20
21189,0,1.0,3.0644265241591962e-21
21190,1,0.0,1.0
21191,1,0.043246782747185075,0.9567532172528149
21192,0,0.9834885940072837,0.016511405992716284
21193,0,0.8710719583531499,0.12892804164685012
21194,0,0.9999999999317166,6.828340207494295e-11
21195,0,0.8718900161986903,0.1281099838013097
21196,0,0.9973345152794466,0.0026654847205534013
21197,0,0.9995977722018448,0.00040222779815522606
21198,0,0.9961767698574764,0.0038232301425236673
21199,0,0.9999999999799782,2.0021792647681657e-11
21200,0,1.0,6.2773781237762395e-27
21201,0,0.999722752309682,0.0002772476903180185
21202,0,0.9999999999943447,5.655294475510787e-12
21203,0,0.9999999999820212,1.7978798321082126e-11
21204,1,0.0012272600834821734,0.9987727399165178
21205,0,0.9999999999991215,8.784837955802522e-13
21206,0,0.9999543657643428,4.5634235657205125e-05
21207,0,0.9790279236926515,0.020972076307348507
21208,0,0.9999999996819954,3.1800465733706874e-10
21209,0,0.9999999998630327,1.3696734263417807e-10
21210,1,3.642540047366083e-09,0.99999999635746
21211,0,0.9831927782878036,0.016807221712196417
21212,1,0.14806152800159267,0.8519384719984073
21213,0,0.9998447086585311,0.0001552913414688132
21214,0,0.9999972925123742,2.7074876257266944e-06
21215,0,1.0,3.0499671645112235e-31
21216,0,0.9999989974117597,1.0025882403045285e-06
21217,0,0.9999999999900385,9.961443719345359e-12
21218,0,0.9999990520074967,9.479925032267848e-07
21219,0,0.9999824832129071,1.751678709296748e-05
21220,0,0.9999999999999497,5.0263700506379794e-14
21221,0,1.0,9.479068551843746e-21
21222,1,6.4890534057227e-08,0.9999999351094659
21223,0,0.99999999999999,9.999916020605412e-15
21224,1,1.0315304166397254e-11,0.9999999999896847
21225,1,3.290034911174189e-10,0.9999999996709965
21226,0,1.0,2.023604057157301e-25
21227,1,9.312651056969656e-07,0.9999990687348943
21228,0,0.999999999995603,4.397010362353217e-12
21229,0,0.9999994866113904,5.133886096241461e-07
21230,0,1.0,2.213456499315511e-31
21231,1,0.012751015825425038,0.987248984174575
21232,0,1.0,1.8365791507936268e-22
21233,1,0.04114282897527444,0.9588571710247256
21234,0,0.9999999999998921,1.0789917305672e-13
21235,0,0.9999999999999346,6.535052350823047e-14
21236,0,0.9999999994762392,5.237608473419279e-10
21237,1,7.636887107254076e-05,0.9999236311289275
21238,1,0.05129464351697799,0.948705356483022
21239,0,0.9988160609769379,0.0011839390230621444
21240,1,1.523347716192447e-06,0.9999984766522838
21241,0,1.0,1.3343644358755094e-36
21242,1,0.0001973098299355991,0.9998026901700644
21243,0,0.9999985728272239,1.4271727760294187e-06
21244,0,1.0,1.9877987749497233e-40
21245,1,0.06458928625181248,0.9354107137481875
21246,0,0.9999996726443958,3.2735560416255587e-07
21247,1,0.005389661691500458,0.9946103383084995
21248,0,0.9910850355304139,0.0089149644695861
21249,0,0.9999997742610629,2.257389371106137e-07
21250,1,0.0065624283061683775,0.9934375716938316
21251,1,9.089100870496303e-06,0.9999909108991295
21252,1,0.00024979975323669024,0.9997502002467633
21253,1,1.0520172843975217e-08,0.9999999894798272
21254,0,0.99448955800243,0.005510441997569998
21255,0,0.9999997681493941,2.3185060592731454e-07
21256,0,0.9999999999999996,4.025953499716678e-16
21257,0,0.9947531488105386,0.005246851189461389
21258,1,0.0,1.0
21259,0,0.9539940839562827,0.04600591604371733
21260,0,0.9999999999926746,7.32532504201784e-12
21261,0,0.9998826827675114,0.00011731723248865441
21262,0,0.9999999999999996,4.951655352838155e-16
21263,0,0.9999999699603341,3.0039665903857316e-08
21264,0,0.6503042077766216,0.34969579222337843
21265,0,1.0,4.248757484330054e-18
21266,0,0.671993843382487,0.32800615661751303
21267,0,0.9999999985957277,1.4042722141130219e-09
21268,0,0.9999999999493175,5.068244984498936e-11
21269,0,0.9999991433649086,8.566350913832309e-07
21270,1,5.7885332438112336e-05,0.9999421146675619
21271,0,0.9973340751929951,0.002665924807004932
21272,0,1.0,4.279427434282729e-17
21273,0,1.0,1.8001282804887308e-22
21274,1,0.0003867818916600818,0.9996132181083399
21275,0,0.9999999999994075,5.925026748835696e-13
21276,1,0.0,1.0
21277,1,0.0,1.0
21278,0,1.0,1.4117676159592296e-22
21279,1,5.387271968526619e-07,0.9999994612728031
21280,1,0.002514522958799059,0.9974854770412009
21281,0,0.9996277147172805,0.00037228528271949975
21282,1,1.018469569791236e-07,0.999999898153043
21283,0,0.9998431181942742,0.00015688180572578114
21284,0,0.9999999999974931,2.5069349164384655e-12
21285,0,0.9999999768265256,2.3173474402051753e-08
21286,1,9.114886819650003e-06,0.9999908851131803
21287,1,0.31317657738237326,0.6868234226176267
21288,1,0.11245926876691181,0.8875407312330882
21289,0,0.9995966790889229,0.00040332091107712323
21290,0,1.0,8.031179687979871e-32
21291,0,0.9999508419699948,4.915803000517759e-05
21292,0,0.9999999999771154,2.288454007719074e-11
21293,1,6.661338147750939e-16,0.9999999999999993
21294,0,0.9999999877890717,1.2210928293659829e-08
21295,0,1.0,1.211175015475737e-25
21296,0,0.9999999959836441,4.016355952220126e-09
21297,1,0.0052017723720904074,0.9947982276279096
21298,1,1.5002346773318465e-05,0.9999849976532267
21299,1,8.08242361927114e-14,0.9999999999999192
21300,1,7.72715225139109e-14,0.9999999999999227
21301,0,0.9999987597958795,1.240204120560544e-06
21302,0,1.0,6.769675153000884e-24
21303,0,0.999999999199529,8.004709991444588e-10
21304,1,0.05267496504427682,0.9473250349557232
21305,1,2.9345792034174423e-06,0.9999970654207966
21306,0,0.9997676915523406,0.0002323084476594358
21307,0,0.9999999999364819,6.351809478701736e-11
21308,0,0.9999999999999997,3.0514973828331643e-16
21309,0,0.9999995995468461,4.0045315386992726e-07
21310,1,0.002092520075510973,0.997907479924489
21311,1,1.8797169283324422e-06,0.9999981202830717
21312,1,2.3099542612037283e-08,0.9999999769004574
21313,0,0.9999999999999972,2.7288059554194506e-15
21314,0,1.0,5.329617551218736e-24
21315,1,0.0029180721687419586,0.997081927831258
21316,1,8.060342620319627e-05,0.9999193965737968
21317,0,0.9999999998426106,1.5738945336837395e-10
21318,0,0.9999913885134544,8.611486545625132e-06
21319,0,1.0,9.75287182403745e-31
21320,0,0.9999999992113152,7.886847433670571e-10
21321,0,0.9984948821015335,0.0015051178984665005
21322,1,1.3562227896279921e-07,0.999999864377721
21323,1,2.573496971081113e-13,0.9999999999997427
21324,0,0.8627812478684103,0.1372187521315897
21325,1,5.694535033407e-06,0.9999943054649666
21326,0,1.0,4.52477380034728e-17
21327,0,0.999999999942932,5.7068061902344035e-11
21328,1,1.1784535236536442e-08,0.9999999882154648
21329,1,5.553781878830932e-10,0.9999999994446218
21330,1,0.04392433735377588,0.9560756626462241
21331,1,0.007204312104365784,0.9927956878956342
21332,0,0.9714358316093015,0.02856416839069848
21333,1,5.8091579415830985e-05,0.9999419084205842
21334,1,0.0,1.0
21335,0,0.9999999900026467,9.997353310979883e-09
21336,1,2.9041213878144845e-12,0.9999999999970959
21337,0,0.9999999965359122,3.4640877504873122e-09
21338,1,0.4361000570879615,0.5638999429120385
21339,0,0.893016643796886,0.10698335620311401
21340,0,0.9069714422911953,0.09302855770880472
21341,1,4.080291660102375e-12,0.9999999999959197
21342,1,1.8384679667526882e-08,0.9999999816153203
21343,0,0.7310556977568334,0.2689443022431665
21344,0,1.0,2.5062359102824227e-21
21345,1,0.0014681596154013654,0.9985318403845986
21346,0,0.9999999999999609,3.9067225784816225e-14
21347,0,1.0,3.35944112688717e-26
21348,1,4.009749177136257e-07,0.9999995990250823
21349,0,0.9999999999997187,2.8129953013044406e-13
21350,0,1.0,1.6167733367404733e-17
21351,1,0.0011901726188532358,0.9988098273811468
21352,0,0.9999999698067611,3.0193238955157736e-08
21353,1,1.2378542635360645e-10,0.9999999998762146
21354,1,3.719813790326043e-09,0.9999999962801862
21355,0,0.9999999974541008,2.545899194698192e-09
21356,1,1.8524674446407374e-05,0.9999814753255536
21357,0,0.9999957856684922,4.214331507788326e-06
21358,0,1.0,1.0909844021724726e-50
21359,1,1.3414025445968036e-10,0.9999999998658597
21360,0,1.0,9.823660545095142e-20
21361,1,0.1885466118266601,0.8114533881733399
21362,0,0.998018752104018,0.0019812478959819646
21363,0,1.0,5.909812465020431e-22
21364,1,0.0,1.0
21365,1,2.405382559800273e-09,0.9999999975946174
21366,0,0.9651948031453333,0.03480519685466662
21367,1,3.934630399271555e-12,0.9999999999960654
21368,1,4.440892098500626e-16,0.9999999999999996
21369,0,0.9999999999999966,3.457023924548456e-15
21370,1,2.797162057532887e-09,0.9999999972028379
21371,0,0.9999999999999999,8.900501197628073e-17
21372,0,0.7830111751281394,0.21698882487186053
21373,0,0.9999999862234334,1.3776566535049865e-08
21374,0,0.9999999102951138,8.970488614888502e-08
21375,0,1.0,6.903661430832553e-25
21376,0,0.9478065747584803,0.05219342524151969
21377,1,1.6009416015094757e-13,0.9999999999998399
21378,0,0.7464461400718634,0.25355385992813667
21379,0,0.7725934700778437,0.22740652992215624
21380,0,0.9999999692561495,3.074385044262011e-08
21381,0,1.0,9.915369590710312e-22
21382,1,0.0,1.0
21383,1,0.007790228826808132,0.9922097711731919
21384,0,1.0,1.3404575907813615e-32
21385,1,2.56285980571036e-06,0.9999974371401943
21386,1,9.158229730132916e-12,0.9999999999908418
21387,1,2.1094237467877974e-14,0.9999999999999789
21388,0,0.9999999996139394,3.8606060648774054e-10
21389,1,0.0437990994567381,0.9562009005432619
21390,1,0.0,1.0
21391,1,0.0,1.0
21392,0,0.9999825653538646,1.7434646135322106e-05
21393,0,0.9999999999999987,1.360580569792384e-15
21394,0,0.9999999238448187,7.615518128571637e-08
21395,0,0.9999999997851944,2.1480560582310935e-10
