id,mlp,proba_0,proba_1
20919,1,3.096825018644722e-10,0.9999999996903175
20920,1,0.006723539514839727,0.9932764604851603
20921,0,0.9999998041906927,1.958093073577171e-07
20922,1,7.579940121127393e-07,0.9999992420059879
20923,0,0.9999995084578468,4.915421531944699e-07
20924,0,0.9819274126321198,0.018072587367880148
20925,1,2.2594042858870012e-07,0.9999997740595714
20926,1,1.3740120152760937e-11,0.9999999999862599
20927,0,0.9999997573542779,2.4264572202929713e-07
20928,1,8.879899593416951e-09,0.9999999911201004
20929,0,0.9993835075542394,0.0006164924457605818
20930,1,5.63669111386389e-11,0.9999999999436331
20931,0,0.9999878935576054,1.2106442394612724e-05
20932,1,2.375877272697835e-13,0.9999999999997624
20933,0,0.9999978781506081,2.121849391885473e-06
20934,0,0.999999899175381,1.0082461902704523e-07
20935,0,0.9999999684556319,3.154436806318947e-08
20936,0,0.9999999865679835,1.3432016504724928e-08
20937,1,1.0969248651626629e-06,0.9999989030751348
20938,1,6.360087168033601e-08,0.9999999363991283
20939,1,4.027027822317564e-09,0.9999999959729722
20940,1,5.705313756876329e-06,0.9999942946862431
20941,0,0.9999973610053147,2.63899468535911e-06
20942,1,3.0254909688665066e-11,0.9999999999697451
20943,1,5.839773109528323e-14,0.9999999999999416
20944,1,5.280696513398908e-08,0.9999999471930349
20945,0,0.9999962066659195,3.7933340805157157e-06
20946,1,2.5091040356528538e-14,0.9999999999999749
20947,1,0.04435602890809798,0.955643971091902
20948,0,0.9999992757171299,7.242828700979724e-07
20949,0,0.9999993471663506,6.528336493653185e-07
20950,1,5.330740293629788e-10,0.999999999466926
20951,0,0.9999532350299113,4.676497008871258e-05
20952,0,0.999996488597908,3.511402091961697e-06
20953,1,1.939153107377578e-05,0.9999806084689262
20954,0,0.9999982616021008,1.7383978991952212e-06
20955,1,9.864553618399441e-11,0.9999999999013545
20956,0,0.9999993146394839,6.853605161287489e-07
20957,1,7.080336317244473e-12,0.9999999999929197
20958,0,0.9946967830959149,0.005303216904085062
20959,1,0.0012725837064336831,0.9987274162935663
20960,1,0.0,1.0
20961,1,1.8362356282164427e-06,0.9999981637643718
20962,1,1.17196696791666e-10,0.9999999998828033
20963,1,7.324050255164138e-10,0.999999999267595
20964,0,0.9999999765104322,2.348956779210805e-08
20965,1,1.1102230246251565e-15,0.9999999999999989
20966,1,0.01758124710418485,0.9824187528958152
20967,1,9.779949849963998e-09,0.9999999902200502
20968,1,1.1102230246251565e-15,0.9999999999999989
20969,0,0.9999995559429841,4.4405701589555485e-07
20970,0,0.999999157316484,8.426835160207335e-07
20971,0,0.9999963531290432,3.6468709567599837e-06
20972,0,0.9999875837171242,1.2416282875803584e-05
20973,1,3.545881913646909e-07,0.9999996454118086
20974,0,0.9999985327656375,1.467234362473801e-06
20975,0,0.9999837239606553,1.627603934473038e-05
20976,0,0.9999999902325492,9.767450812407132e-09
20977,0,0.9996182046475361,0.0003817953524638601
20978,0,0.9999999070183332,9.298166682970544e-08
20979,0,0.9985207910807222,0.001479208919277822
20980,0,0.999999319381017,6.806189829605607e-07
20981,0,0.9999409623645659,5.903763543417935e-05
20982,0,0.9973514689406638,0.0026485310593361605
20983,1,5.892822674269382e-09,0.9999999941071773
20984,0,0.9999999935735542,6.426445789726887e-09
20985,1,1.0735377031778626e-09,0.9999999989264623
20986,1,0.0006292697270751102,0.9993707302729249
20987,0,0.9999993192425841,6.807574158330023e-07
20988,1,6.861178292183467e-14,0.9999999999999314
20989,0,0.9999997696964943,2.3030350566068565e-07
20990,1,1.0795808691455022e-11,0.9999999999892042
20991,0,0.9999114035593014,8.859644069861445e-05
20992,0,0.9999998586766989,1.4132330104768299e-07
20993,0,0.9999999733025164,2.669748357303664e-08
20994,1,4.767488626100658e-10,0.9999999995232511
20995,1,3.820503691187582e-09,0.9999999961794963
20996,1,0.005983532709953887,0.9940164672900461
20997,0,0.7474363162501797,0.2525636837498203
20998,1,8.215650382226158e-15,0.9999999999999918
20999,0,0.9995622596929878,0.00043774030701214395
21000,0,0.9999999502919783,4.970802164519818e-08
21001,1,1.520602284088568e-07,0.9999998479397716
21002,0,0.9990110731289624,0.000988926871037552
21003,1,3.972060680368372e-09,0.9999999960279393
21004,1,3.367134882026335e-08,0.9999999663286512
21005,1,1.41701614109202e-07,0.9999998582983859
21006,1,3.6916691925625855e-11,0.9999999999630833
21007,1,3.33288951992472e-13,0.9999999999996667
21008,0,0.9999988838077196,1.1161922803878421e-06
21009,1,2.5509720793626123e-05,0.9999744902792064
21010,0,0.999995706087368,4.293912632051683e-06
21011,1,2.0916317611252566e-06,0.9999979083682389
21012,0,0.9899848781507963,0.010015121849203758
21013,0,0.9999967212557929,3.2787442071415418e-06
21014,1,6.146994105948878e-07,0.9999993853005894
21015,1,5.816289672111452e-10,0.999999999418371
21016,1,5.284370718783293e-10,0.9999999994715629
21017,0,0.9999998960159214,1.0398407861253846e-07
21018,0,0.9999995745760346,4.2542396536774533e-07
21019,1,2.434982275811848e-07,0.9999997565017724
21020,0,0.999993341283312,6.658716688050895e-06
21021,1,1.9223933556133943e-10,0.9999999998077607
21022,0,0.9999999524727654,4.7527234630179014e-08
21023,0,0.9999997988230496,2.0117695047797215e-07
21024,0,0.9999946614148042,5.338585195830645e-06
21025,1,4.1744385725905886e-14,0.9999999999999583
21026,1,2.758131719682311e-07,0.999999724186828
21027,1,1.934472582121316e-10,0.9999999998065527
21028,0,0.9999995587690341,4.4123096588274094e-07
21029,0,0.9999988498499058,1.1501500941283594e-06
21030,0,0.9999954178830462,4.582116953736181e-06
21031,0,0.9999999627036331,3.729636691044446e-08
21032,1,2.2590166023350733e-06,0.9999977409833977
21033,1,2.403233168024599e-11,0.9999999999759677
21034,1,0.0,1.0
21035,1,0.0003011264512576828,0.9996988735487423
21036,1,5.294931160193528e-10,0.9999999994705069
21037,1,3.0323532573817147e-09,0.9999999969676467
21038,1,7.555283438431815e-06,0.9999924447165616
21039,0,0.9999999725311529,2.7468847054952834e-08
21040,1,0.0,1.0
21041,1,4.055427917148968e-06,0.9999959445720829
21042,0,0.9999997738168727,2.2618312730833187e-07
21043,1,4.4777159757813934e-10,0.9999999995522284
21044,1,1.3896177764038953e-08,0.9999999861038222
21045,0,0.9999988968115444,1.1031884556339167e-06
21046,0,0.9999964333967387,3.5666032613117324e-06
21047,1,0.0,1.0
21048,0,0.9999999882130894,1.17869106006924e-08
21049,1,1.0314273879430402e-09,0.9999999989685726
21050,1,4.6641452922102644e-09,0.9999999953358547
21051,1,1.7075230118734908e-13,0.9999999999998292
21052,1,4.5610520843508695e-06,0.9999954389479156
21053,0,0.9999995632875044,4.3671249566375407e-07
21054,1,0.0012812441600555946,0.9987187558399444
21055,0,0.999973356078078,2.6643921921981558e-05
21056,0,0.9991312960402898,0.0008687039597101609
21057,1,0.0009064051810426799,0.9990935948189573
21058,1,8.204770196584832e-12,0.9999999999917952
21059,1,0.0,1.0
21060,0,0.9999991153643258,8.846356741033742e-07
21061,1,3.7130742924773585e-11,0.9999999999628693
21062,1,1.3412382315891591e-11,0.9999999999865876
21063,0,0.9999993017093152,6.98290684850121e-07
21064,1,0.21940705185273768,0.7805929481472623
21065,1,1.556634821042735e-10,0.9999999998443365
21066,1,2.3745991839518865e-09,0.9999999976254008
21067,1,0.00015180117984459063,0.9998481988201554
21068,0,0.9999945082222502,5.491777749727746e-06
21069,1,2.441506709027763e-07,0.9999997558493291
21070,0,0.9999995137548153,4.862451846400177e-07
21071,0,0.9984912529685763,0.0015087470314237177
21072,1,2.100982521291428e-07,0.9999997899017479
21073,1,0.0,1.0
21074,0,0.9999999902297138,9.770286259081274e-09
21075,0,0.999778572672116,0.00022142732788398576
21076,0,0.9999999892215189,1.077848106731726e-08
21077,0,0.9999999445081962,5.549180378288325e-08
21078,0,0.9999999880709854,1.1929014601068579e-08
21079,1,4.015582677485696e-08,0.9999999598441732
21080,1,7.777881982917734e-08,0.9999999222211802
21081,1,0.0,1.0
21082,0,0.9997029434765302,0.00029705652346976853
21083,1,0.0,1.0
21084,1,1.7724516854222827e-08,0.9999999822754831
21085,0,0.9999958547746495,4.145225350555067e-06
21086,0,0.9999969766416386,3.0233583614896225e-06
21087,1,1.3313545821347361e-09,0.9999999986686454
21088,0,0.9999997900037076,2.099962924018896e-07
21089,1,0.0034719981029525115,0.9965280018970475
21090,0,0.9999995311557148,4.6884428521980043e-07
21091,1,0.04170300933756277,0.9582969906624372
21092,0,0.9999901908149437,9.809185056302835e-06
21093,1,0.0,1.0
21094,1,2.620548222864727e-11,0.9999999999737945
21095,1,3.759278632831098e-08,0.9999999624072137
21096,1,2.802202914153895e-13,0.9999999999997198
21097,1,0.00020113180092262706,0.9997988681990774
21098,1,9.848788451449764e-12,0.9999999999901512
21099,0,0.9999996397933357,3.6020666432260996e-07
21100,0,0.9999997966060411,2.0339395891348716e-07
21101,0,0.9999989790339096,1.020966090453856e-06
21102,1,8.009613829929041e-05,0.9999199038617007
21103,1,1.3797581965846462e-08,0.999999986202418
21104,1,0.00178602866095523,0.9982139713390448
21105,0,0.9999962347520861,3.7652479139259426e-06
21106,1,0.008198002501011326,0.9918019974989887
21107,1,4.313371881892181e-11,0.9999999999568663
21108,0,0.9999997720647033,2.2793529677129886e-07
21109,0,0.9999997738187041,2.26181295958856e-07
21110,0,0.9999994683882514,5.3161174859102e-07
21111,1,0.001036010336618709,0.9989639896633813
21112,1,3.1662397148579657e-09,0.9999999968337603
21113,0,0.9999990162889557,9.837110443349808e-07
21114,0,0.9999931904033713,6.8095966286389034e-06
21115,1,1.1863954263446885e-10,0.9999999998813605
21116,0,0.9999995019901792,4.980098208798469e-07
21117,1,2.181839153791998e-10,0.9999999997818161
21118,0,0.9999999900925179,9.907482092291566e-09
21119,1,1.3780078189640221e-08,0.9999999862199218
21120,0,0.9999999901623368,9.837663233225301e-09
21121,0,0.9998894583745367,0.00011054162546329827
21122,0,0.99999977381868,2.2618132003116266e-07
21123,0,0.9997242040518939,0.0002757959481061307
21124,0,0.9999962078538934,3.7921461065541224e-06
21125,1,1.7008394692652473e-11,0.9999999999829916
21126,1,2.611244553918368e-13,0.9999999999997389
21127,0,0.9999972360732179,2.7639267821016726e-06
21128,0,0.9999993176694986,6.823305014849654e-07
21129,1,2.1604940059205546e-13,0.999999999999784
21130,1,2.1972002439696325e-08,0.9999999780279976
21131,0,0.9999998775980515,1.224019485194031e-07
21132,1,3.0468960687812796e-12,0.9999999999969531
21133,1,3.1077325157724545e-09,0.9999999968922675
21134,0,0.9999979481270157,2.051872984289805e-06
21135,1,1.0902390101819037e-13,0.999999999999891
21136,1,1.7284285114271825e-09,0.9999999982715715
21137,0,0.9996039475510168,0.00039605244898316405
21138,0,0.9999995696845569,4.3031544306815883e-07
21139,0,0.9999998272127294,1.7278727064999127e-07
21140,1,1.0880185641326534e-14,0.9999999999999891
21141,0,0.9610643684624001,0.0389356315375999
21142,1,8.959483599468854e-08,0.999999910405164
21143,0,0.9999992722917667,7.277082333860568e-07
21144,1,0.0,1.0
21145,0,0.9999962074859087,3.792514091295574e-06
21146,0,0.6238236681275511,0.376176331872449
21147,1,2.0395241051573976e-11,0.9999999999796048
21148,0,0.9999994216767272,5.783232728138058e-07
21149,1,1.9582892085701076e-08,0.9999999804171079
21150,0,0.9877756762986952,0.012224323701304765
21151,0,0.9999999870052623,1.2994737747034109e-08
21152,1,3.257567637859893e-08,0.9999999674243236
21153,1,2.993161274389422e-11,0.9999999999700684
21154,0,0.9999878022257483,1.219777425166712e-05
21155,1,5.342599251889624e-09,0.9999999946574007
21156,1,0.006038877315972746,0.9939611226840273
21157,1,3.92153348294233e-06,0.9999960784665171
21158,0,0.9999179114588372,8.208854116273958e-05
21159,0,0.9999996437019086,3.562980913752344e-07
21160,1,7.163647453012345e-11,0.9999999999283635
21161,0,0.9772582695277758,0.022741730472224157
21162,1,9.89408555085447e-11,0.9999999999010591
21163,1,1.1722411930037424e-09,0.9999999988277588
21164,1,4.420087083234492e-06,0.9999955799129168
21165,0,0.9999999847549146,1.5245085425601712e-08
21166,1,3.6047021501062204e-07,0.999999639529785
21167,0,0.999846447427379,0.00015355257262092826
21168,0,0.9999993391067775,6.608932224649259e-07
21169,0,0.9999888758528376,1.1124147162400371e-05
21170,0,0.999998406766291,1.593233708925594e-06
21171,1,8.282263763703668e-14,0.9999999999999172
21172,0,0.9999995636128319,4.363871681025303e-07
21173,0,0.9999997875479992,2.124520008119465e-07
21174,1,1.216782411495032e-07,0.9999998783217589
21175,0,0.9999957872733931,4.212726606937776e-06
21176,1,0.009231955103605083,0.9907680448963949
21177,1,2.238293994594187e-10,0.9999999997761706
21178,0,0.8669423618846336,0.1330576381153664
21179,0,0.9999886453512374,1.1354648762521696e-05
21180,0,0.9999874224396215,1.2577560378574781e-05
21181,1,4.352307403365785e-10,0.9999999995647693
21182,1,3.830774142343785e-09,0.9999999961692259
21183,0,0.9999235427297062,7.64572702937706e-05
21184,1,4.198543512856645e-09,0.9999999958014565
21185,1,8.659739592076221e-15,0.9999999999999913
21186,1,0.08472073660269974,0.9152792633973003
21187,1,0.0046566472220739286,0.9953433527779261
21188,0,0.9999999800455965,1.9954403410882707e-08
21189,0,0.9999996959828035,3.040171965414059e-07
21190,1,1.185467279896102e-09,0.9999999988145327
21191,1,1.0830739083367291e-08,0.9999999891692609
21192,0,0.7720439738285774,0.22795602617142258
21193,1,0.02062118939201163,0.9793788106079884
21194,0,0.999999895125421,1.0487457899528083e-07
21195,0,0.9974024968344343,0.0025975031655657735
21196,0,0.9998679879556662,0.00013201204433376985
21197,0,0.9999999936081949,6.391805090899401e-09
21198,0,0.9999892413156026,1.0758684397403807e-05
21199,0,0.9999998488625756,1.5113742438331228e-07
21200,0,0.9999999800741218,1.9925878148757432e-08
21201,0,0.9998141213863874,0.00018587861361259685
21202,0,0.9999961918485372,3.8081514628006174e-06
21203,0,0.9999999578497228,4.2150277168728344e-08
21204,1,5.655798052117689e-10,0.9999999994344202
21205,0,0.9999992867656384,7.132343615951648e-07
21206,0,0.9999999785471859,2.1452814055812222e-08
21207,1,2.1612311940089057e-09,0.9999999978387688
21208,0,0.9999989379456651,1.0620543349307818e-06
21209,0,0.9999999953514958,4.648504217228908e-09
21210,1,3.544091242702052e-09,0.9999999964559088
21211,0,0.9999960929569537,3.907043046348151e-06
21212,1,0.11795653560974073,0.8820434643902593
21213,0,0.9999999614569932,3.854300682115843e-08
21214,0,0.9998552892751932,0.00014471072480677023
21215,0,0.9998721596174103,0.00012784038258974257
21216,0,0.9999992529650823,7.470349177266361e-07
21217,0,0.9999999251137789,7.488622112906563e-08
21218,0,0.9999976397395794,2.3602604205881543e-06
21219,0,0.9999990900408193,9.099591807036145e-07
21220,0,0.9999861579624378,1.384203756220658e-05
21221,0,0.999999668892148,3.311078520422916e-07
21222,1,2.9828716530122534e-07,0.9999997017128347
21223,0,0.9999055973248657,9.440267513430952e-05
21224,1,2.696977828842151e-07,0.9999997303022171
21225,1,2.318005509760468e-08,0.9999999768199449
21226,0,0.9999999900686685,9.93133149284328e-09
21227,1,8.013123498074037e-11,0.9999999999198688
21228,0,0.999999529127066,4.708729340120325e-07
21229,0,0.9999884127921387,1.158720786128151e-05
21230,0,0.9999997513243433,2.486756567700287e-07
21231,1,2.0290901153741103e-06,0.9999979709098846
21232,0,0.9999985039574821,1.496042517837064e-06
21233,1,0.0005201816959811145,0.9994798183040189
21234,0,0.999996244896825,3.7551031750070965e-06
21235,0,0.9999992429528409,7.570471590635819e-07
21236,0,0.999999479566531,5.204334689947844e-07
21237,1,0.0,1.0
21238,1,0.00014717596937519062,0.9998528240306248
21239,0,0.9999999897047226,1.0295277453993599e-08
21240,1,2.8533024447385813e-05,0.9999714669755526
21241,0,0.9999964251358795,3.5748641205034994e-06
21242,1,2.7019839476949414e-07,0.9999997298016052
21243,0,0.9999999999709291,2.9070854954552696e-11
21244,0,0.9999999847096658,1.5290334241480316e-08
21245,0,0.9999576321190842,4.2367880915835445e-05
21246,0,0.9995216829742803,0.00047831702571964453
21247,1,6.268380939289386e-05,0.9999373161906071
21248,0,0.9911450162260849,0.008854983773915153
21249,0,0.9999999983980676,1.6019324032718623e-09
21250,1,2.635804907669126e-10,0.9999999997364195
21251,1,1.6094981802883268e-07,0.999999839050182
21252,1,2.9485974673004733e-07,0.9999997051402533
21253,1,2.8635682713940014e-09,0.9999999971364317
21254,0,0.9999031181455056,9.688185449444796e-05
21255,0,0.9999976639123261,2.3360876738793274e-06
21256,0,0.9999995234170985,4.7658290150615215e-07
21257,0,0.9999999931166527,6.883347303237312e-09
21258,1,3.949346346621141e-07,0.9999996050653653
21259,0,0.9996883431366068,0.0003116568633931847
21260,0,0.9999987795893569,1.2204106431001252e-06
21261,0,0.9999965995408459,3.400459154129398e-06
21262,0,0.9999980987970521,1.9012029478188593e-06
21263,0,0.9999964765856983,3.5234143016212145e-06
21264,0,0.9998382537338895,0.00016174626611053735
21265,0,0.9998213001892732,0.00017869981072687115
21266,0,0.9999999322978319,6.770216808625546e-08
21267,0,0.9999966023042319,3.397695768086522e-06
21268,0,0.9999976735651113,2.3264348887087063e-06
21269,0,0.9999995529765147,4.4702348534395004e-07
21270,1,1.5233925232394085e-10,0.9999999998476607
21271,0,0.9999620923842083,3.7907615791700456e-05
21272,0,0.9999993732988732,6.267011267598058e-07
21273,0,0.9999979148563655,2.085143634545247e-06
21274,1,7.928320111538767e-09,0.9999999920716799
21275,0,0.9999999468895319,5.3110468123455595e-08
21276,1,2.0311065362932368e-07,0.9999997968893464
21277,1,4.844509238211003e-10,0.9999999995155491
21278,0,0.9999999800823198,1.9917680138946915e-08
21279,1,2.24249828706391e-08,0.9999999775750171
21280,1,1.4415203919426745e-08,0.9999999855847961
21281,0,0.9999961461203751,3.85387962488018e-06
21282,1,2.2368771279701605e-09,0.9999999977631229
21283,0,0.999998310933562,1.6890664380210175e-06
21284,0,0.9999974865532167,2.5134467832445608e-06
21285,0,0.9999999759717968,2.402820315961003e-08
21286,1,2.0613581952488857e-09,0.9999999979386418
21287,1,4.713063717076693e-09,0.9999999952869363
21288,0,0.9998442546988487,0.00015574530115129023
21289,0,0.9999949987278647,5.00127213527935e-06
21290,0,0.9999877995390997,1.2200460900320415e-05
21291,0,0.9999999975584236,2.44157643815985e-09
21292,0,0.9999995592271215,4.407728785483393e-07
21293,1,2.0118351429232462e-11,0.9999999999798816
21294,0,0.9999999853495263,1.4650473764613347e-08
21295,0,0.9999878007470505,1.2199252949503033e-05
21296,0,0.9999997736150131,2.2638498686461018e-07
21297,1,4.5282266825097395e-10,0.9999999995471773
21298,1,9.337641770912342e-12,0.9999999999906624
21299,1,0.0,1.0
21300,1,2.2957675871460026e-08,0.9999999770423241
21301,0,0.9999999889130623,1.1086937731456595e-08
21302,0,0.9999992208451117,7.791548882844337e-07
21303,0,0.9999979482664625,2.0517335375623814e-06
21304,1,0.0003418227203182411,0.9996581772796818
21305,1,3.338973542099666e-11,0.9999999999666103
21306,0,0.9999983982958661,1.60170413391227e-06
21307,0,0.9999960350853994,3.964914600614581e-06
21308,0,0.9999996302564543,3.697435457035118e-07
21309,0,0.999999882621645,1.1737835506484614e-07
21310,1,2.7503012500096347e-05,0.9999724969874999
21311,1,2.9086171249304016e-09,0.9999999970913829
21312,1,6.437947952520062e-10,0.9999999993562052
21313,0,0.999989270085069,1.072991493097576e-05
21314,0,0.9999996216802681,3.7831973182665915e-07
21315,1,3.561595462997502e-13,0.9999999999996438
21316,1,1.0411449480329793e-11,0.9999999999895886
21317,0,0.9994816598260473,0.0005183401739526654
21318,0,0.9999996577296354,3.4227036456223157e-07
21319,0,0.9999999918197862,8.180213839262207e-09
21320,0,0.9999962642805651,3.73571943489927e-06
21321,0,0.9999999251950425,7.480495741839444e-08
21322,1,0.0,1.0
21323,1,6.372680161348399e-13,0.9999999999993627
21324,0,0.6530086281541574,0.34699137184584267
21325,1,4.920508445138694e-12,0.9999999999950795
21326,0,0.9999909155421227,9.084457877336865e-06
21327,0,0.9999962079769481,3.7920230518952996e-06
21328,1,0.0,1.0
21329,1,9.771765618893369e-10,0.9999999990228234
21330,1,1.676310201759179e-10,0.999999999832369
21331,1,2.8736324431122284e-09,0.9999999971263676
21332,1,0.13457195436331715,0.8654280456366829
21333,1,2.3673361049247887e-09,0.9999999976326639
21334,1,1.3779007268510668e-08,0.9999999862209927
21335,0,0.9999997415131746,2.5848682542243476e-07
21336,1,4.887730220559661e-10,0.999999999511227
21337,0,0.999999773901286,2.260987139801016e-07
21338,1,0.09283319309015858,0.9071668069098414
21339,0,0.9992655515304428,0.0007344484695571269
21340,0,0.9808773655811749,0.019122634418825144
21341,1,6.011002753325556e-07,0.9999993988997247
21342,1,1.1534672550439495e-07,0.9999998846532745
21343,0,0.9999959769431775,4.023056822480293e-06
21344,0,0.999999986480708,1.3519292007525652e-08
21345,1,2.220446049250313e-16,0.9999999999999998
21346,0,0.9999934333441021,6.566655897878097e-06
21347,0,0.9999992734316184,7.265683815250556e-07
21348,1,1.0081303680742337e-08,0.9999999899186963
21349,0,0.9999995298794049,4.701205951050317e-07
21350,0,0.9999984070028544,1.5929971456890695e-06
21351,1,0.0024960425855411472,0.9975039574144589
21352,0,0.9999962280978927,3.771902107283239e-06
21353,1,1.0923856383904251e-06,0.9999989076143616
21354,1,3.206324095117452e-13,0.9999999999996794
21355,0,0.9999994588343739,5.411656261153623e-07
21356,1,4.9662784551429695e-08,0.9999999503372154
21357,0,0.9999780556924991,2.194430750087811e-05
21358,0,0.9999997738187041,2.2618129595873628e-07
21359,1,4.413336893827058e-06,0.9999955866631062
21360,0,0.9999996624180046,3.375819954087775e-07
21361,0,0.9949434280974704,0.005056571902529666
21362,0,0.9999993228375619,6.771624381052667e-07
21363,0,0.9999962079825176,3.7920174823917247e-06
21364,1,2.4784974073099875e-10,0.9999999997521503
21365,1,1.3773711626807739e-07,0.9999998622628837
