id,Logistic,proba_0,proba_1
21211,0,0.7539119588200375,0.24608804117996252
21212,1,0.05369619746046139,0.9463038025395386
21213,0,0.9932371084323747,0.006762891567625304
21214,0,0.9999416849950649,5.831500493518419e-05
21215,0,1.0,5.004989328345072e-21
21216,0,0.9999864892007144,1.3510799285550878e-05
21217,0,0.9999708681005381,2.913189946188729e-05
21218,1,0.0736428516076465,0.9263571483923535
21219,0,0.9997572739916101,0.0002427260083899522
21220,0,0.9999999995818206,4.181793573654353e-10
21221,0,0.9999999999881568,1.1843165886584677e-11
21222,1,0.0013182843060172145,0.9986817156939828
21223,0,0.9999999978768731,2.123126841263636e-09
21224,1,2.106869312346049e-07,0.9999997893130688
21225,1,0.0003540551813010495,0.999645944818699
21226,0,0.9999999994382267,5.617733087295073e-10
21227,1,0.0016384099977686528,0.9983615900022313
21228,0,0.9999994715151952,5.284848048017935e-07
21229,0,0.9999555476436895,4.445235631043799e-05
21230,0,1.0,6.825446726321396e-19
21231,1,0.36961941310691127,0.6303805868930887
21232,0,0.9999999989494862,1.0505138020110366e-09
21233,0,0.6130539688652255,0.3869460311347746
21234,0,0.9999999987614595,1.23854050715861e-09
21235,0,0.9999999999309597,6.904036390776209e-11
21236,0,0.9999998425953048,1.5740469513132685e-07
21237,1,0.0016248458747729622,0.998375154125227
21238,1,0.0046815271609939035,0.9953184728390061
21239,0,0.9987095684329468,0.0012904315670531651
21240,1,0.00021505944640820562,0.9997849405535918
21241,0,1.0,6.905517201021373e-22
21242,1,0.0003957826801684883,0.9996042173198315
21243,0,0.9994022156211769,0.0005977843788230484
21244,0,1.0,3.510399454664245e-18
21245,0,0.999998881557529,1.1184424709579996e-06
21246,0,0.9998714562787236,0.00012854372127630743
21247,1,0.17275816943628852,0.8272418305637115
21248,0,0.789155119960448,0.21084488003955204
21249,0,0.997075513304243,0.0029244866957569404
21250,1,0.008273031982986012,0.991726968017014
21251,1,0.002788164099747248,0.9972118359002528
21252,1,0.07903967095427289,0.9209603290457271
21253,1,1.9170005981394844e-05,0.9999808299940186
21254,0,0.9776589600978494,0.022341039902150635
21255,0,0.9906153505132576,0.009384649486742395
21256,0,0.9999999968302594,3.1697405919947636e-09
21257,0,0.7590883985191229,0.24091160148087712
21258,1,7.695691778197844e-05,0.999923043082218
21259,1,0.057735625501105114,0.9422643744988949
21260,0,0.9999954053519114,4.594648088579108e-06
21261,0,0.9952095755853807,0.004790424414619292
21262,0,0.9999979433126454,2.056687354649609e-06
21263,0,0.9855025767746809,0.014497423225319148
21264,1,0.15284733408790607,0.8471526659120939
21265,0,0.99999999996787,3.212994207910438e-11
21266,1,0.412162040957494,0.587837959042506
21267,0,0.9999657972368381,3.42027631618811e-05
21268,0,0.9999994978194258,5.021805742173833e-07
21269,0,0.962709230958744,0.03729076904125593
21270,1,0.0027445524459336346,0.9972554475540664
21271,1,0.2176857153593067,0.7823142846406933
21272,0,0.9999998765508253,1.2344917467947578e-07
21273,0,0.9999999995701179,4.298820923433029e-10
21274,1,0.14142546949964196,0.858574530500358
21275,0,0.9999999903559899,9.644010148257821e-09
21276,1,1.4568082296051443e-09,0.9999999985431918
21277,1,0.004264186737741427,0.9957358132622586
21278,0,0.9999999999999988,1.2265301149218249e-15
21279,1,0.0007611824812981949,0.9992388175187018
21280,1,0.0656198788128165,0.9343801211871835
21281,0,0.6247240093431756,0.37527599065682443
21282,1,0.008931956226616578,0.9910680437733834
21283,0,0.995541059678422,0.0044589403215780634
21284,0,0.9999999275408483,7.245915167464045e-08
21285,0,0.9999936804925075,6.31950749247937e-06
21286,1,0.0006198446575687022,0.9993801553424313
21287,1,0.05884152996421377,0.9411584700357862
21288,1,0.028490781654031072,0.9715092183459689
21289,0,0.9971703334176413,0.0028296665823586754
21290,0,1.0,4.216419972662375e-21
21291,0,0.9997615114164047,0.00023848858359533818
21292,0,0.9999997102754504,2.897245495832199e-07
21293,1,1.5592228841398992e-08,0.9999999844077712
21294,0,0.9999791451328472,2.085486715274208e-05
21295,0,0.9999999999999998,2.296650638812339e-16
21296,0,0.9998067957855226,0.00019320421447748204
21297,1,0.011918525534357238,0.9880814744656428
21298,1,0.0011449895298203394,0.9988550104701797
21299,1,0.00024486535930534625,0.9997551346406947
21300,1,1.0482292293834128e-05,0.9999895177077062
21301,0,0.9999655251147748,3.447488522519809e-05
21302,0,0.9999999999999983,1.6148552562072767e-15
21303,0,0.9999473887727813,5.261122721867057e-05
21304,1,0.021614268578299733,0.9783857314217003
21305,1,0.0006874647215271423,0.9993125352784729
21306,0,0.972749137994056,0.027250862005944003
21307,0,0.999961788105809,3.821189419099398e-05
21308,0,0.9999962313048797,3.768695120332158e-06
21309,0,0.9717070007413838,0.02829299925861619
21310,1,0.023846763326002218,0.9761532366739978
21311,1,0.0011215797667897265,0.9988784202332103
21312,1,0.00071664687730566,0.9992833531226943
21313,0,0.9999999975574729,2.442527034720509e-09
21314,0,1.0,3.602649780273e-17
21315,1,0.06701845677287288,0.9329815432271271
21316,0,0.9905077980475282,0.009492201952471808
21317,0,0.999981693442937,1.830655706308353e-05
21318,0,0.9842585550291203,0.01574144497087971
21319,0,0.9999999999999775,2.2589926912389703e-14
21320,0,0.9242435565949676,0.07575644340503238
21321,0,0.8180142623950428,0.18198573760495712
21322,1,0.0007632609914688393,0.9992367390085312
21323,1,0.00043877736618791463,0.9995612226338121
21324,0,0.5034688260289735,0.4965311739710265
21325,1,0.008928977448193653,0.9910710225518063
21326,0,0.9999999999873384,1.2661640090345547e-11
21327,0,0.9976738511738703,0.0023261488261297225
21328,1,0.00015135769566243518,0.9998486423043376
21329,1,1.4689203103879223e-05,0.9999853107968961
21330,1,0.023500795788544138,0.9764992042114559
21331,1,0.005452988136176784,0.9945470118638232
21332,1,0.3108311119022552,0.6891688880977448
21333,1,0.00022624532323856084,0.9997737546767614
21334,1,0.014074334406568356,0.9859256655934316
21335,0,0.9999691530875942,3.08469124058077e-05
21336,1,4.559801740522396e-06,0.9999954401982595
21337,0,0.9998998267068929,0.00010017329310712792
21338,1,0.2959607958963434,0.7040392041036566
21339,1,0.4189221088418006,0.5810778911581994
21340,1,0.015016791008712116,0.9849832089912879
21341,1,3.480243248032977e-07,0.9999996519756752
21342,1,1.1485567967151056e-05,0.9999885144320328
21343,0,0.9985696812613228,0.0014303187386771115
21344,0,0.9999999999988751,1.1248831532119885e-12
21345,1,0.03345938351065292,0.9665406164893471
21346,0,0.9999993303853133,6.696146866627191e-07
21347,0,1.0,2.7756090085026852e-18
21348,1,0.15876191032590026,0.8412380896740997
21349,0,0.9999938755838268,6.1244161731496244e-06
21350,0,0.9999999976834391,2.3165609733676228e-09
21351,1,0.0022638436226690706,0.9977361563773309
21352,0,0.9979217527541909,0.002078247245809026
21353,1,1.9254167329396665e-06,0.9999980745832671
21354,1,0.0001255269023691108,0.9998744730976309
21355,0,0.9999754552039211,2.45447960789313e-05
21356,1,0.009443907658491346,0.9905560923415087
21357,0,0.9287676287160479,0.0712323712839521
21358,0,1.0,1.6695789006643211e-25
21359,1,3.609604393162158e-09,0.9999999963903956
21360,0,0.9999999998325891,1.6741089823670705e-10
21361,1,0.4088485270561114,0.5911514729438886
21362,0,0.8042990250386084,0.19570097496139163
21363,0,0.9999999972914496,2.7085504159743286e-09
21364,1,2.023054954447545e-06,0.9999979769450456
21365,1,3.498759048925493e-05,0.9999650124095107
21366,1,0.45029726489101596,0.549702735108984
21367,1,0.0005371033412343573,0.9994628966587656
21368,1,0.0004811591627086331,0.9995188408372914
21369,0,0.9999999609471653,3.905283478098352e-08
21370,1,4.340186250284539e-06,0.9999956598137497
21371,0,0.9999999923545102,7.645489818855278e-09
21372,1,0.4779894760748642,0.5220105239251358
21373,0,0.5530946370668466,0.44690536293315347
21374,0,0.9999787948075771,2.120519242286923e-05
21375,0,0.9999999999999197,8.021408007199795e-14
21376,0,0.731742689607553,0.268257310392447
21377,1,1.6631264365685183e-08,0.9999999833687356
21378,0,0.7994096158495098,0.20059038415049024
21379,1,0.04221919673215302,0.957780803267847
21380,0,0.9993143482656243,0.0006856517343757541
21381,0,0.9999999997584782,2.4152176290982023e-10
21382,1,1.418853479151494e-09,0.9999999985811465
21383,1,0.005100570381963987,0.994899429618036
21384,0,1.0,5.304021515860472e-22
21385,1,0.006173173410281563,0.9938268265897184
21386,1,4.3920993202384295e-06,0.9999956079006798
